,title,keywords,abstract,eprintid,uri,creators,year,SE_AI,SE_WEB,SE_MOBILE,SE_DB,SE_GAME,SE_DM
1067,"PEMBUATAN WEBSITE PRINT ONLINE DENGAN PERHITUNGAN
HARGA OTOMATIS BERDASARKAN KOMPOSISI WARNA
MENGGUNAKAN CAKEPHP PADA BERKAH PHOTOCOPY","Pemrograman, Print Online, CakePHP, Programming, Online Printing","Setiap perusahaan barang maupun jasa yang berkembang selalu memiliki 
peningkatan dalam jumlah konsumen yang di layani. Untuk itu dibutuhkan
trobosan dalam bidang teknologi agar bisa memberikan pelayanan terbaik bagi
konsumen. Hal ini menuntut setiap perusahaan untuk terus mengikuti
perkembangan teknologi informasi. Salah satu teknologi informasi yang sangat
berkembang saat ini adalah Web Programming. 
Pengolahan citra digital untuk percetakan sangatlah penting peranannya
terutama dalam menghitung jumlah biaya cetak. Selama ini dari hasil pengamatan
di beberapa percetakan, harga cetak tidak mempertimbangkan kerumitan baik
warna atau desain pada gambar. Semua diperhitungkan sama berdasarkan luasan
bidang cetak. Hal ini sebenarnya tidak terlalu adil untuk pembeli atau percetakan,
karena setiap desain menghabiskan komposisi warna yang berbeda. Sehingga
diperlukan alat bantu untuk memperkirakan harga cetak yang dihitung
berdasarkan komposisi warna, bukan berdasarkan luasan bidang cetak. 
Oleh karena itu dibutuhkan suatu sistem informasi yang baru untuk
mengatasi permasalahn tersebut. Mengingat perkembangan teknologi yang sudah
semakin maju, maka dari itu penulis berinisiatif dan sangat tertarik sekali
mengambil judul tentang “Pembuatan Website Print Online dengan Penghitungan
Harga Otomatis Berdasarkan Komposisi Warna menggunakan CakePHP 3 pada
Berkah Photocopy”.",4390,http://eprints.amikom.ac.id/id/eprint/4390,"[{'nim': '14.11.7854', 'name': {'family': 'Mardianto', 'given': 'Didik', 'lineage': None, 'honourific': None}}]",2019,0,1,0,0,0,0
1068,"SISTEM INFORMASI DAFTAR ANGGOTA DAN KEGIATAN 
FORUM BIKER REOG CITY BERBASIS WEB","Forum, informasi, Website, PHP, Bootstrap","Saat ini pengolahan data anggota biker reog city masih menggunakan
aplikasi Microsoft Excel. Hal ini dirasa kurang efektif karena terdapat kesulitan
ketika akan mencari data anggota. Selain itu masih ada masalah lain yang
dihadapi oleh biker reog city yaitu belum adanya media penyampai informasi
mengenai keanggotaan dan kegiatan komunitas. 
Diperlukan adanya media berbasis web yang dapat digunakan untuk
menyampaikan informasi kepada semua anggota. Aplikasi ini dibangun dengan
menggunakan bahasa pemrograman PHP yang dikolaborasikan dengan framework
CSS bootstrap. Database yang digunakan adalah MySQL. Daftar anggota dan
kegiatan forum biker reyog city yang tersimpan di komputer akan diolah ke dalam
aplikasi yang nanti hasil pengolahan informasi tersebut dapat diakses seluruh
anggota forum biker reyog city. 
Aplikasi ini sangat membantu admin biker reyog city Ponorogo dalam
mengelola informasi yang akan disajikan dalam bentuk aplikasi yang bisa diakses
melalui internet. Sehingga akan mempermudah para anggota biker reyog city
dalam mengakses informasi dari pusat database.",4357,http://eprints.amikom.ac.id/id/eprint/4357,"[{'nim': '12.11.6119', 'name': {'family': 'Nugraha', 'given': 'Brian Wika', 'lineage': None, 'honourific': None}}]",2019,0,1,0,0,0,0
1069,"SISTEM INFORMASI PENGELOLAAN ASET KARANG TARUNA
BERBASIS WEB (STUDI KASUS: KARANG TARUNA MARES I)","Pencatatan, Laporan Pencatatan, Sistem Informasi, Web","Pada karang taruna MARES I di dusun Sokoliman, pengelolaan asset yang
meliputi pencatatan barang inventaris, keuangan, dan peminjaman barang masih
dilakukan dengan cara manual. Apabila dibutuhkan informasi ataupun pelaporan
sewaktu-waktu, pengurus kesulitan untuk mencari data yang telah tercatat. Selain
itu, data asset yang dipinjamkan kepada anggota juga sulit untuk dikontrol. 
Dari persoalan diatas maka dibutuhkan aplikasi yang dapat mendukung
kinerja karang taruna MARES I. Aplikasi yang dimaksud berupa sistem informasi
berbasis web. Fasilitas dalam web ini akan memberikan kemudahan bagi pengurus
karang taruna khususnya sekretaris untuk mengelola asset yang dimiliki, antara lain
untuk melakukan pencatatan barang inventaris, pencatatan transaksi, dan juga
peminjaman barang. Dengan adanya web ini akan mempermudah bagi pengurus
atau siapa saja yang membutuhkan informasi sewaktu-waktu apabila diperlukan
pelaporan terkait asset yang dimiliki karang taruna MARES I. 
Dari sistem yang dibangun akan menghasilkan laporan terkait pencatatan
secara berkala. Laporan tersebut dapat dilihat mulai dari laporan harian, mingguan,
hingga bulanan. Laporan dapat dicetak berupa file berekstensi excel. Laporan
tersebut akan sangat berguna bagi pengurus untuk melaporkan tentang seluruh
transaksi yang terjadi pada sistem, sehingga transparasi pada kepengurusan akan
lebih jelas.",4328,http://eprints.amikom.ac.id/id/eprint/4328,"[{'nim': '15.11.8704', 'name': {'family': 'Prabowo', 'given': 'Aditya', 'lineage': None, 'honourific': None}}]",2019,0,1,0,0,0,0
1070,"ANALISIS DAN PERANCANGAN SISTEM INFORMASI 
PROFIL UTI PRO JOGJA","UTI Pro Jogja, organisasi, informasi, masyarakat, anggota organisasi,
masyarakat","Universal Taekwondo Indonesia Profesional Jogja atau yg lebih disebut UTI
Pro Jogja merupakan salah satu organisasi Taekwondo yang berada di wilayah Daerah
Istimewa Yogyakarta di bawah naungan Kukkiwon Korea Selatan. Organisasi UTI Pro
Jogja adalah sebuah organisasi taekwondo yang berdiri sejak tahun 2012 yang mana
dalam kepengurusannya dibantu oleh segenap pelatih dojang yang diampu oleh
organisasi ini. 
Dalam hal penyampaian informasi untuk para anggota organisasi dan
masyarakat, UTI Pro Jogja masih menyampaikan dengan cara konvensional, seperti
memberikan informasi secara lisan dan media cetak disetiap akan menyelenggarakan
suatu kegiatan. Hal tersebut kuranglah efektif, karena informasi tidak bisa tersebar ke
seluruh wilayah Daerah Istimewa Yogyakarta dan diluar wilayah Daerah Istimewa
Yogyakarta. 
Berdasarkan uraian diatas maka sangat penting dilakukan penelitian dan
pembuatan website dengan judul “Analisis dan Perancangan Sistem Informasi Profil
UTI Pro Jogja”. Diharapkan dapat mempermudah dalam pengolahan dan penyampaian
informasi yang memiliki aspek sosial yang baik dan dapat bersaing dengan organisasi–
organisasi yang lain.",4055,http://eprints.amikom.ac.id/id/eprint/4055,"[{'nim': '15.11.9313', 'name': {'family': 'Purnama', 'given': 'Adiyan Satya Dwi', 'lineage': None, 'honourific': None}}]",2019,0,1,0,0,0,0
1071,"PERANCANGAN SISTEM INFORMASI MANAJEMEN
KEUANGAN TATA USAHA BERBASIS WEB
(Studi Kasus: SMP “17” 1 Yogyakarta)","Sistem Informasi, Manajemen Keuangan, SPP.","Teknologi saat ini sudah berkembang sangat pesat seiring berjalannya 
waktu, begitu pun juga dengan munculnya berbagai jenis Sistem Informasi
terutama dalam dunia manajemen keuangan.  
Sekolah Menengah Pertama ""17"" 1 Yogyakarta merupakan sekolah yang
belum memiliki fasilitas yang memadai dikarenakan kurangnya pegawai untuk
mengurus keuangan atau administrasi pada Tata Usaha sekolah sehingga
bendahara sekolah yang mengatur atau memanajemen keuangan spp. 
Dengan adanya Sistem Informasi ini diharapkan dapat membantu
bendahara sekolah untuk mengatur keuangan atau administrasi Tata Usaha
sekolah, sistem Informasi ini juga memakai software php dan mysql agar lebih
efisien untuk menyimpan data dalam jumlah yang banyak sekalipun.",4187,http://eprints.amikom.ac.id/id/eprint/4187,"[{'nim': '15.11.9081', 'name': {'family': 'Putri', 'given': 'Anggit Pralupi', 'lineage': None, 'honourific': None}}]",2019,0,1,0,0,0,0
1072,"PERANCANGAN DAN PEMBUATAN SISTEM INFORMASI 
GEOGRAFIS BATAS DAERAH KABUPATEN SEMARANG DAN KOTA 
SALATIGA BERBASIS WEB","SIG, Website, Batas Wilayah, Pemetaan","Desain dan pembuatan
Sistem Informasi Geografis Semarang
Batas Kabupaten dan Kota Salatiga diharapkan dapat
mampu membantu masyarakat umum dan pemerintah dalam
mengetahui jumlah penduduk dan luas wilayah. Geografis
sistem informasi bersifat manual dan/atau komputer
sistem yang digunakan untuk mengumpulkan, menyimpan, mengelola, dan memproduksi
informasi yang memiliki referensi spasial atau geografis.
Dalam aplikasi ini pemetaan didasarkan pada
informasi yang diperoleh, tetapi dapat diubah atau diedit.
Aplikasi ini dibuat dengan menggunakan php, html, css, javascript
dan bahasa pemrograman Ajax untuk peta
pemrograman. Aplikasi ini memberikan informasi tentang
batas wilayah, luas wilayah dan jumlah penduduk di
Kabupaten Semarang dan Kota Salatiga dengan warna yang berbeda
di masing-masing wilayah.
Selain itu ada jendela info yang bisa
mempermudah mencari informasi, dan aplikasi ini
dapat menampilkan informasi daerah di Kabupaten Semarang
dan Kota Salatiga dalam bentuk grafik dan dapat dicetak
sebagai data untuk publik atau pemerintah.",3190,http://eprints.amikom.ac.id/id/eprint/3190,"[{'nim': '14.11.8081', 'name': {'family': 'Ramadhan', 'given': 'Gempita Rizki', 'lineage': None, 'honourific': None}}]",2019,0,1,0,0,0,0
1073,"ANALISIS DAN PERANCANGAN APLIKASI PERSEWAAN KENDARAAN
UNTUK SARANA INFORMASI DAN PROMOSI 
DI CV. GRAN TRANSPORT JOGJA","Sistem Informasi, Persewaan Kendaraan, Website","Yogyakarta adalah salah satu provinsi yang dikenal sebagai kota pelajar dan kota
wisata yang memiliki keanekaragaman budaya dan adat istiadat. Selain itu
Yogyakarta memiliki banyak kuliner, tempat wisata dan tempat bersejarah yang
menjadi dorongan bagi wisatawan untuk berwisata ke Yogyakarta. Menyadari hal
tersubut banyak bisnis persewaan mobil yang berdiri di Yogyakarta yang saling
bersaing supaya tidak ditinggal oleh pelanggan dengan menawarkan berbagai
macam produk layanan untuk menarik pelanggan. Akan tetapi seiring dengan
perkembangan Teknologi dan Informasi banyak perusahaan kendaran kurang
memanfaatkan sarana teknologi dan informasi untuk proses bisnis yang ada,
sehingga banyak calon pelanggan yang tidak mengetahui mengenai informasi dan
promosi yang ada di perusahaan persewaan kendaraan tersebut, selain itu calon
pelanggan yang akan menyewa kendaraan tidak bisa mengetahui ketersedian
kendaraan secara real time, sehingga harus datang ke perusahaan persewaan
kendaraan. Sehingga diperlukan suatu solusi untuk meminimalisir permasalahan
tersebut, agar produktivitas persewaan kendaraan dapat terjaga dan meningkat.
Pada skripsi ini, penulis mencoba untuk menganalisis serta menjawab
permasalahan tersebut dengan memanfaatkan kemajuan teknologi informasi.
Yaitu dengan menggunakan suatu aplikasi Persewaan Kendaraan yang dapat
membantu perusahaan persewaan kendaraan untuk media informasi dan promosi. 
Aplikasi yang dihasilkan menggunakan teknologi website sebagai platform 
yang disertai berbagai fitur untuk memberikan kemudahan berupa akses Real
Time. Serta penerapan fitur pencarian ketersedian kendaraan untuk pencarian
kendaraan yang tersedia secara cepat. Sehingga calon pelanggan dapat mengakses
aplikasi untuk mengetahui informasi dan promosi mengenai produk persewaan
kendaraan yang ada dimanapun dan kapanpun tanpa harus mendatangi perusahaan
kendaraan tersebut.",4236,http://eprints.amikom.ac.id/id/eprint/4236,"[{'nim': '14.11.8352', 'name': {'family': 'Ridwan', 'given': 'Muhammad', 'lineage': None, 'honourific': None}}]",2019,0,1,0,0,0,0
1074,"PERANCANGAN SISTEM INFORMASI PENERIMAAN SANTRI BARU
BERBASIS WEBSITE DI YAYASAN ALI MAKSUM 
PONDOK PESANTREN KRAPYAK YOGYAKARTA","Pendaftaran, Website, Divisi","Perancangan sistem ini dilatarbelakangi karena banyaknya animo calon
santri baru Yayasan Ali Maksum yang mencapai rata-rata 600 pendaftar setiap
tahunnya, dengan sistem yang sudah berjalan masih menggunakan pengisian
formulir secara manual dan microsoft excel untuk mempermudah pendataan serta
penilaian. Kelemahan dari proses tersebut antara lain, database excel hanya dapat
diakses oleh satu admin, padahal database tersebut diperlukan oleh divisi informasi,
pendaftaran, pembayaran, dan divisi tes. 
Hal ini menyebabkan gangguan efisiensi waktu sehingga pendaftar terlalu
lama menunggu karena setiap divisi harus mencatat ulang dan admin harus
mengumpulkan data dari semua divisi untuk selanjutnya diinput ke tabel excel.
Dengan merancang sistem informasi penerimaan santri baru yang berbasis website
ini bertujuan untuk mempermudah setiap divisi dalam mengakses data serta
mempercepat efisiensi waktu karena setiap divisi hanya perlu mengecek website
dan tidak perlu mencatat.  
Dalam proses penggunaan website ini, terdapat administrator utama yang
bertugas untuk memberikan hak akses login yang berbeda untuk setiap divisi, yang
mana satu divisi tidak bisa menggunakan fasilitas divisi lainnya, sehingga datanya
akan tetap valid. Dengan menggunakan sistem informasi santri baru berbasis
website ini akan memudahkan panitia untuk menyelesaikan tugas setiap divisinya.",4172,http://eprints.amikom.ac.id/id/eprint/4172,"[{'nim': '12.11.6599', 'name': {'family': 'Satria', 'given': 'Dody', 'lineage': None, 'honourific': None}}]",2019,0,1,0,0,0,0
1075,"ANALISIS DAN PERANCANGAN SISTEM INFORMASI MANAJEMEN
INVENTORI PADA UD. SSS DI KLATEN","inventory, stok barang, barang masuk, barang keluar","Perkembangan ilmu pengetahuan dan teknologi yang saat ini berkembang 
dengan sangat pesat. Semua itu dikembangkan dengan tujuan untuk memberikan 
kemudahan bagi manusia dalam melaksanakan tugas dan kepentingannya. Sistem 
inventori merupakan suatu sistem untuk mengelola persediaan barang di gudang. 
UD. SSS merupakan UD yang bergerak dibidang produksi alat bangunan 
di kota Klaten. Pada saat ini UD. SSS belum mampu memenuhi kebutuhan 
informasi secara optimal. Proses pendataan barang seperti barang masuk dan 
barang keluar masih dilakukan secara manual dengan pembukuan, sehingga 
memerlukan waktu yang cukup lama dan kurang efektif. 
Metode pengumpulan data yang digunakan dalam penyusunan skripsi  ini 
adalah wawancara, observasi, studi pustaka. Tahapan perancangan yang 
digunakan meliputi perencanaan sistem, perancangan sistem, database, dan 
pembuatan skrip program. Dari hasil penelitian dapat disimpulkan bahwa sistem 
informasi yang dibuat oleh penulis yaitu sistem informasi manajemen inventory  
pada UD. SSS berbasis WEB diharapkan dapat mempermudah dalam proses 
pendataan barang, serta pembuatan laporan secara cepat dan tepat dibanding 
dengan sistem yang masih dilakukan secara manual.",4027,http://eprints.amikom.ac.id/id/eprint/4027,"[{'nim': '15.11.9151', 'name': {'family': 'Setiyawan', 'given': 'Agus', 'lineage': None, 'honourific': None}}]",2019,0,1,0,0,0,0
1076,"PERANCANGAN SISTEM INFORMASI RESERVASI PENYEWAAN
GEDUNG DAN KAMAR PADA KANTOR PUSAT KAJIAN DAN
PENDIDIKAN DAN PELATIHAN APARATUR (PKP2A) II
LEMBAGA ADMINISTRASI NEGARA RI MAKASSAR","reserservasi, gedung, kamar","Kantor Pusat Kajian dan Pendidikan dan Pelatihan Aparatur (PKP2A) II
Lembaga Administrasi Negara Makassar merupakan salah satu instansi
pemerintah yang memiliki tugas dalam pengembang administrasi negara serta
kegiatan pembinaan dan kediklatan. Kantor PKP2A II Lembaga Administrasi
Negara Makassar memiliki gedung dan kamar yang digunakan sebagai salah satu
fasilitas dalam penyelenggaran diklat dan dapat dipersewakan kepada instansi
maupun masyarakat umum.
Pengelolah reservasi penyewaan gedung dan kamar pada Kantor PKP2A
II Lembaga Administrasi Negara Makassar saat ini belum optimal. Proses
reservasi masih dilakukan secara manual dengan mencatat pada sebuah buku
besar. Dibutuhkannya sebuah sistem yang terkomputerisasi dengan baik  dan
terhubung pada  database. 
Solusi yang diberikan penulis ialah Sistem Informasi Reservasi
Penyewaan Gedung dan Kamar pada Kantor Pusat Kajian dan Pendidikan dan
Pelatihan Aparatur (PKP2A) II Lembaga Administrasi Negara Makassar yang
dapat membantu dan memaksimalkan kinerja pengelolah gedung dan kamar.
Sistem informasi ini dibangun menggunakan Visual Basic dengan bahasa
pemrograman C++ serta MySQL sebagai database.",4193,http://eprints.amikom.ac.id/id/eprint/4193,"[{'nim': '13.11.7461', 'name': {'family': 'Sudirman', 'given': 'Sunarti', 'lineage': None, 'honourific': None}}]",2019,0,1,0,0,0,0
1077,"SISTEM INFORMASI PEMASARAN
TAMIYA TOYS BERBASIS
WEBSITE","Tamiya Toys, Mini 4WD, Pemasaran.","Tamiya atau mini 4wd adalah salah satu mainan atau hobi yang masih ramai
sampai saat ini. Perkembangan komunitas mini 4wd ini setiap hari semakin
bertambah banyak. Semakin banyak peminat pada hobi ini akan semakin
menambah peluang untuk penjualan produk mini 4wd ini. 
Peneliti mencoba melakukan Analisa permasalahan dan mencoba
memberikan solusi agar penyampaian informasi lebih optimal dengan dibuatkan
sebuah sistem pemasaran yang meliputi tentang Tamiya toys. 
Sistem pemasaran berbasis website ini bertujuan membantu dan
mempermudah masyarakat yang akan mencari atau mendapatkan produk Tamiya
dengan mudah.",4146,http://eprints.amikom.ac.id/id/eprint/4146,"[{'nim': '12.11.6228', 'name': {'family': 'Triswanto', 'given': 'Ardiyan Fauzi', 'lineage': None, 'honourific': None}}]",2019,0,1,0,0,0,0
